# r  u  V_H  V_x  V_eff
3.177000000001e+00 1.177499910420e-01 6.289801847917e-01 -5.932343406791e-02 5.696567507238e-01
3.178000000001e+00 1.176352529229e-01 6.287834858529e-01 -5.927245328254e-02 5.695110325704e-01
3.179000000001e+00 1.175206223502e-01 6.285869079237e-01 -5.922151878759e-02 5.693653891361e-01
3.180000000001e+00 1.174060992314e-01 6.283904508959e-01 -5.917063053789e-02 5.692198203580e-01
3.181000000001e+00 1.172916834741e-01 6.281941146619e-01 -5.911978848833e-02 5.690743261736e-01
3.182000000001e+00 1.171773749858e-01 6.279978991139e-01 -5.906899259386e-02 5.689289065200e-01
3.183000000001e+00 1.170631736744e-01 6.278018041442e-01 -5.901824280944e-02 5.687835613347e-01
3.184000000001e+00 1.169490794474e-01 6.276058296454e-01 -5.896753909013e-02 5.686382905552e-01
3.185000000001e+00 1.168350922128e-01 6.274099755101e-01 -5.891688139100e-02 5.684930941191e-01
3.186000000001e+00 1.167212118783e-01 6.272142416312e-01 -5.886626966719e-02 5.683479719640e-01
3.187000000001e+00 1.166074383519e-01 6.270186279014e-01 -5.881570387387e-02 5.682029240275e-01
3.188000000001e+00 1.164937715416e-01 6.268231342138e-01 -5.876518396627e-02 5.680579502476e-01
3.189000000001e+00 1.163802113554e-01 6.266277604615e-01 -5.871470989966e-02 5.679130505619e-01
3.190000000001e+00 1.162667577015e-01 6.264325065378e-01 -5.866428162937e-02 5.677682249084e-01
3.191000000001e+00 1.161534104880e-01 6.262373723360e-01 -5.861389911076e-02 5.676234732252e-01
3.192000000001e+00 1.160401696231e-01 6.260423577496e-01 -5.856356229926e-02 5.674787954503e-01
3.193000000001e+00 1.159270350152e-01 6.258474626722e-01 -5.851327115034e-02 5.673341915219e-01
3.194000000001e+00 1.158140065726e-01 6.256526869975e-01 -5.846302561949e-02 5.671896613780e-01
3.195000000001e+00 1.157010842037e-01 6.254580306194e-01 -5.841282566229e-02 5.670452049571e-01
3.196000000001e+00 1.155882678171e-01 6.252634934319e-01 -5.836267123435e-02 5.669008221975e-01
3.197000000001e+00 1.154755573212e-01 6.250690753289e-01 -5.831256229131e-02 5.667565130376e-01
3.198000000001e+00 1.153629526248e-01 6.248747762048e-01 -5.826249878889e-02 5.666122774159e-01
3.199000000001e+00 1.152504536364e-01 6.246805959538e-01 -5.821248068283e-02 5.664681152710e-01
3.200000000001e+00 1.151380602648e-01 6.244865344704e-01 -5.816250792894e-02 5.663240265414e-01
3.201000000001e+00 1.150257724188e-01 6.242925916491e-01 -5.811258048304e-02 5.661800111660e-01
3.202000000001e+00 1.149135900073e-01 6.240987673846e-01 -5.806269830105e-02 5.660360690835e-01
3.203000000001e+00 1.148015129392e-01 6.239050615717e-01 -5.801286133890e-02 5.658922002328e-01
3.204000000001e+00 1.146895411235e-01 6.237114741054e-01 -5.796306955257e-02 5.657484045528e-01
3.205000000001e+00 1.145776744692e-01 6.235180048805e-01 -5.791332289810e-02 5.656046819824e-01
3.206000000001e+00 1.144659128854e-01 6.233246537924e-01 -5.786362133157e-02 5.654610324608e-01
3.207000000001e+00 1.143542562814e-01 6.231314207362e-01 -5.781396480911e-02 5.653174559271e-01
3.208000000001e+00 1.142427045663e-01 6.229383056074e-01 -5.776435328689e-02 5.651739523205e-01
3.209000000001e+00 1.141312576495e-01 6.227453083013e-01 -5.771478672113e-02 5.650305215802e-01
3.210000000001e+00 1.140199154403e-01 6.225524287138e-01 -5.766526506810e-02 5.648871636457e-01
3.211000000001e+00 1.139086778482e-01 6.223596667404e-01 -5.761578828411e-02 5.647438784563e-01
3.212000000001e+00 1.137975447826e-01 6.221670222771e-01 -5.756635632552e-02 5.646006659515e-01
3.213000000001e+00 1.136865161530e-01 6.219744952197e-01 -5.751696914875e-02 5.644575260710e-01
3.214000000001e+00 1.135755918692e-01 6.217820854645e-01 -5.746762671025e-02 5.643144587542e-01
3.215000000001e+00 1.134647718407e-01 6.215897929075e-01 -5.741832896651e-02 5.641714639410e-01
3.216000000001e+00 1.133540559774e-01 6.213976174451e-01 -5.736907587408e-02 5.640285415711e-01
3.217000000001e+00 1.132434441889e-01 6.212055589738e-01 -5.731986738956e-02 5.638856915843e-01
3.218000000001e+00 1.131329363853e-01 6.210136173901e-01 -5.727070346959e-02 5.637429139205e-01
3.219000000001e+00 1.130225324763e-01 6.208217925906e-01 -5.722158407085e-02 5.636002085197e-01
3.220000000001e+00 1.129122323720e-01 6.206300844721e-01 -5.717250915007e-02 5.634575753221e-01
3.221000000001e+00 1.128020359824e-01 6.204384929316e-01 -5.712347866403e-02 5.633150142676e-01
3.222000000001e+00 1.126919432177e-01 6.202470178660e-01 -5.707449256956e-02 5.631725252964e-01
3.223000000001e+00 1.125819539879e-01 6.200556591725e-01 -5.702555082352e-02 5.630301083489e-01
3.224000000001e+00 1.124720682035e-01 6.198644167482e-01 -5.697665338284e-02 5.628877633654e-01
3.225000000001e+00 1.123622857745e-01 6.196732904907e-01 -5.692780020446e-02 5.627454902862e-01
3.226000000001e+00 1.122526066115e-01 6.194822802972e-01 -5.687899124541e-02 5.626032890518e-01
3.227000000001e+00 1.121430306248e-01 6.192913860655e-01 -5.683022646273e-02 5.624611596027e-01
3.228000000001e+00 1.120335577250e-01 6.191006076932e-01 -5.678150581353e-02 5.623191018796e-01
3.229000000001e+00 1.119241878224e-01 6.189099450781e-01 -5.673282925494e-02 5.621771158231e-01
3.230000000001e+00 1.118149208279e-01 6.187193981181e-01 -5.668419674416e-02 5.620352013740e-01
3.231000000001e+00 1.117057566520e-01 6.185289667114e-01 -5.663560823842e-02 5.618933584730e-01
3.232000000001e+00 1.115966952055e-01 6.183386507560e-01 -5.658706369501e-02 5.617515870610e-01
3.233000000001e+00 1.114877363991e-01 6.181484501503e-01 -5.653856307125e-02 5.616098870790e-01
3.234000000001e+00 1.113788801438e-01 6.179583647925e-01 -5.649010632452e-02 5.614682584680e-01
3.235000000001e+00 1.112701263505e-01 6.177683945813e-01 -5.644169341223e-02 5.613267011691e-01
3.236000000001e+00 1.111614749301e-01 6.175785394152e-01 -5.639332429184e-02 5.611852151233e-01
3.237000000001e+00 1.110529257936e-01 6.173887991929e-01 -5.634499892087e-02 5.610438002720e-01
3.238000000001e+00 1.109444788523e-01 6.171991738133e-01 -5.629671725686e-02 5.609024565564e-01
3.239000000001e+00 1.108361340172e-01 6.170096631753e-01 -5.624847925742e-02 5.607611839179e-01
3.240000000001e+00 1.107278911996e-01 6.168202671780e-01 -5.620028488018e-02 5.606199822978e-01
3.241000000001e+00 1.106197503108e-01 6.166309857206e-01 -5.615213408284e-02 5.604788516377e-01
3.242000000001e+00 1.105117112622e-01 6.164418187023e-01 -5.610402682314e-02 5.603377918791e-01
3.243000000001e+00 1.104037739651e-01 6.162527660225e-01 -5.605596305884e-02 5.601968029637e-01
3.244000000001e+00 1.102959383310e-01 6.160638275808e-01 -5.600794274777e-02 5.600558848330e-01
3.245000000001e+00 1.101882042715e-01 6.158750032768e-01 -5.595996584780e-02 5.599150374290e-01
3.246000000001e+00 1.100805716982e-01 6.156862930102e-01 -5.591203231685e-02 5.597742606933e-01
3.247000000001e+00 1.099730405228e-01 6.154976966808e-01 -5.586414211286e-02 5.596335545680e-01
3.248000000001e+00 1.098656106570e-01 6.153092141887e-01 -5.581629519385e-02 5.594929189948e-01
3.249000000001e+00 1.097582820125e-01 6.151208454338e-01 -5.576849151786e-02 5.593523539160e-01
3.250000000001e+00 1.096510545013e-01 6.149325903165e-01 -5.572073104297e-02 5.592118592735e-01
3.251000000001e+00 1.095439280352e-01 6.147444487368e-01 -5.567301372733e-02 5.590714350095e-01
3.252000000001e+00 1.094369025262e-01 6.145564205954e-01 -5.562533952912e-02 5.589310810662e-01
3.253000000001e+00 1.093299778864e-01 6.143685057926e-01 -5.557770840656e-02 5.587907973860e-01
3.254000000001e+00 1.092231540278e-01 6.141807042291e-01 -5.553012031792e-02 5.586505839111e-01
3.255000000001e+00 1.091164308627e-01 6.139930158056e-01 -5.548257522151e-02 5.585104405841e-01
3.256000000001e+00 1.090098083033e-01 6.138054404230e-01 -5.543507307568e-02 5.583703673473e-01
3.257000000001e+00 1.089032862617e-01 6.136179779822e-01 -5.538761383885e-02 5.582303641434e-01
3.258000000001e+00 1.087968646505e-01 6.134306283844e-01 -5.534019746946e-02 5.580904309149e-01
3.259000000001e+00 1.086905433819e-01 6.132433915306e-01 -5.529282392599e-02 5.579505676046e-01
3.260000000001e+00 1.085843223686e-01 6.130562673221e-01 -5.524549316698e-02 5.578107741551e-01
3.261000000001e+00 1.084782015229e-01 6.128692556604e-01 -5.519820515101e-02 5.576710505094e-01
3.262000000001e+00 1.083721807576e-01 6.126823564470e-01 -5.515095983669e-02 5.575313966103e-01
3.263000000001e+00 1.082662599852e-01 6.124955695834e-01 -5.510375718270e-02 5.573918124007e-01
3.264000000001e+00 1.081604391185e-01 6.123088949714e-01 -5.505659714775e-02 5.572522978237e-01
3.265000000001e+00 1.080547180702e-01 6.121223325128e-01 -5.500947969058e-02 5.571128528223e-01
3.266000000001e+00 1.079490967533e-01 6.119358821096e-01 -5.496240476999e-02 5.569734773396e-01
3.267000000001e+00 1.078435750806e-01 6.117495436638e-01 -5.491537234482e-02 5.568341713190e-01
3.268000000001e+00 1.077381529651e-01 6.115633170776e-01 -5.486838237396e-02 5.566949347036e-01
3.269000000001e+00 1.076328303198e-01 6.113772022532e-01 -5.482143481634e-02 5.565557674369e-01
3.270000000001e+00 1.075276070578e-01 6.111911990930e-01 -5.477452963092e-02 5.564166694621e-01
3.271000000001e+00 1.074224830923e-01 6.110053074995e-01 -5.472766677671e-02 5.562776407228e-01
3.272000000001e+00 1.073174583365e-01 6.108195273753e-01 -5.468084621278e-02 5.561386811625e-01
3.273000000001e+00 1.072125327037e-01 6.106338586230e-01 -5.463406789823e-02 5.559997907248e-01
3.274000000001e+00 1.071077061071e-01 6.104483011456e-01 -5.458733179221e-02 5.558609693534e-01
3.275000000001e+00 1.070029784602e-01 6.102628548458e-01 -5.454063785389e-02 5.557222169920e-01
3.276000000001e+00 1.068983496765e-01 6.100775196268e-01 -5.449398604250e-02 5.555835335843e-01
3.277000000001e+00 1.067938196695e-01 6.098922953917e-01 -5.444737631734e-02 5.554449190743e-01
3.278000000001e+00 1.066893883528e-01 6.097071820436e-01 -5.440080863770e-02 5.553063734059e-01
3.279000000001e+00 1.065850556400e-01 6.095221794859e-01 -5.435428296295e-02 5.551678965230e-01
3.280000000001e+00 1.064808214449e-01 6.093372876222e-01 -5.430779925249e-02 5.550294883697e-01
3.281000000001e+00 1.063766856811e-01 6.091525063559e-01 -5.426135746577e-02 5.548911488901e-01
3.282000000001e+00 1.062726482626e-01 6.089678355907e-01 -5.421495756228e-02 5.547528780284e-01
3.283000000001e+00 1.061687091032e-01 6.087832752303e-01 -5.416859950155e-02 5.546146757288e-01
3.284000000001e+00 1.060648681169e-01 6.085988251788e-01 -5.412228324315e-02 5.544765419356e-01
3.285000000001e+00 1.059611252178e-01 6.084144853399e-01 -5.407600874669e-02 5.543384765932e-01
3.286000000001e+00 1.058574803198e-01 6.082302556179e-01 -5.402977597185e-02 5.542004796461e-01
3.287000000001e+00 1.057539333371e-01 6.080461359170e-01 -5.398358487831e-02 5.540625510387e-01
3.288000000001e+00 1.056504841840e-01 6.078621261413e-01 -5.393743542583e-02 5.539246907155e-01
3.289000000001e+00 1.055471327747e-01 6.076782261954e-01 -5.389132757420e-02 5.537868986212e-01
3.290000000001e+00 1.054438790235e-01 6.074944359837e-01 -5.384526128323e-02 5.536491747005e-01
3.291000000001e+00 1.053407228449e-01 6.073107554109e-01 -5.379923651281e-02 5.535115188981e-01
3.292000000001e+00 1.052376641532e-01 6.071271843817e-01 -5.375325322285e-02 5.533739311589e-01
3.293000000001e+00 1.051347028630e-01 6.069437228010e-01 -5.370731137330e-02 5.532364114277e-01
3.294000000001e+00 1.050318388888e-01 6.067603705735e-01 -5.366141092417e-02 5.530989596494e-01
3.295000000001e+00 1.049290721453e-01 6.065771276045e-01 -5.361555183549e-02 5.529615757690e-01
3.296000000001e+00 1.048264025473e-01 6.063939937990e-01 -5.356973406736e-02 5.528242597316e-01
3.297000000001e+00 1.047238300093e-01 6.062109690623e-01 -5.352395757988e-02 5.526870114824e-01
3.298000000001e+00 1.046213544463e-01 6.060280532997e-01 -5.347822233324e-02 5.525498309664e-01
3.299000000001e+00 1.045189757731e-01 6.058452464167e-01 -5.343252828764e-02 5.524127181291e-01
3.300000000001e+00 1.044166939048e-01 6.056625483189e-01 -5.338687540334e-02 5.522756729156e-01
3.301000000001e+00 1.043145087562e-01 6.054799589119e-01 -5.334126364061e-02 5.521386952713e-01
3.302000000001e+00 1.042124202424e-01 6.052974781015e-01 -5.329569295982e-02 5.520017851417e-01
3.303000000001e+00 1.041104282786e-01 6.051151057935e-01 -5.325016332132e-02 5.518649424722e-01
3.304000000001e+00 1.040085327800e-01 6.049328418941e-01 -5.320467468554e-02 5.517281672085e-01
3.305000000001e+00 1.039067336618e-01 6.047506863091e-01 -5.315922701293e-02 5.515914592962e-01
3.306000000001e+00 1.038050308393e-01 6.045686389448e-01 -5.311382026401e-02 5.514548186808e-01
3.307000000001e+00 1.037034242279e-01 6.043866997076e-01 -5.306845439931e-02 5.513182453083e-01
3.308000000001e+00 1.036019137430e-01 6.042048685037e-01 -5.302312937942e-02 5.511817391243e-01
3.309000000001e+00 1.035004993002e-01 6.040231452397e-01 -5.297784516497e-02 5.510453000748e-01
3.310000000001e+00 1.033991808149e-01 6.038415298222e-01 -5.293260171663e-02 5.509089281056e-01
3.311000000001e+00 1.032979582028e-01 6.036600221579e-01 -5.288739899510e-02 5.507726231628e-01
3.312000000001e+00 1.031968313795e-01 6.034786221536e-01 -5.284223696113e-02 5.506363851924e-01
3.313000000001e+00 1.030958002609e-01 6.032973297161e-01 -5.279711557553e-02 5.505002141406e-01
3.314000000001e+00 1.029948647627e-01 6.031161447526e-01 -5.275203479912e-02 5.503641099534e-01
3.315000000001e+00 1.028940248007e-01 6.029350671700e-01 -5.270699459277e-02 5.502280725772e-01
3.316000000001e+00 1.027932802909e-01 6.027540968757e-01 -5.266199491741e-02 5.500921019583e-01
3.317000000001e+00 1.026926311493e-01 6.025732337769e-01 -5.261703573400e-02 5.499561980429e-01
3.318000000001e+00 1.025920772919e-01 6.023924777810e-01 -5.257211700352e-02 5.498203607775e-01
3.319000000001e+00 1.024916186348e-01 6.022118287956e-01 -5.252723868702e-02 5.496845901086e-01
3.320000000001e+00 1.023912550943e-01 6.020312867283e-01 -5.248240074558e-02 5.495488859827e-01
3.321000000001e+00 1.022909865864e-01 6.018508514868e-01 -5.243760314032e-02 5.494132483465e-01
3.322000000001e+00 1.021908130275e-01 6.016705229789e-01 -5.239284583241e-02 5.492776771465e-01
3.323000000001e+00 1.020907343341e-01 6.014903011126e-01 -5.234812878304e-02 5.491421723295e-01
3.324000000001e+00 1.019907504223e-01 6.013101857958e-01 -5.230345195346e-02 5.490067338423e-01
3.325000000001e+00 1.018908612088e-01 6.011301769367e-01 -5.225881530496e-02 5.488713616318e-01
3.326000000001e+00 1.017910666101e-01 6.009502744436e-01 -5.221421879886e-02 5.487360556447e-01
3.327000000001e+00 1.016913665428e-01 6.007704782247e-01 -5.216966239652e-02 5.486008158281e-01
3.328000000001e+00 1.015917609235e-01 6.005907881884e-01 -5.212514605936e-02 5.484656421291e-01
3.329000000001e+00 1.014922496689e-01 6.004112042434e-01 -5.208066974882e-02 5.483305344946e-01
3.330000000001e+00 1.013928326958e-01 6.002317262982e-01 -5.203623342638e-02 5.481954928719e-01
3.331000000001e+00 1.012935099211e-01 6.000523542616e-01 -5.199183705358e-02 5.480605172080e-01
3.332000000001e+00 1.011942812617e-01 5.998730880424e-01 -5.194748059199e-02 5.479256074504e-01
3.333000000001e+00 1.010951466344e-01 5.996939275494e-01 -5.190316400320e-02 5.477907635462e-01
3.334000000001e+00 1.009961059564e-01 5.995148726919e-01 -5.185888724888e-02 5.476559854430e-01
3.335000000001e+00 1.008971591448e-01 5.993359233787e-01 -5.181465029072e-02 5.475212730880e-01
3.336000000001e+00 1.007983061165e-01 5.991570795193e-01 -5.177045309043e-02 5.473866264289e-01
3.337000000001e+00 1.006995467890e-01 5.989783410229e-01 -5.172629560979e-02 5.472520454131e-01
3.338000000001e+00 1.006008810794e-01 5.987997077990e-01 -5.168217781062e-02 5.471175299884e-01
3.339000000001e+00 1.005023089050e-01 5.986211797570e-01 -5.163809965475e-02 5.469830801023e-01
3.340000000001e+00 1.004038301833e-01 5.984427568067e-01 -5.159406110409e-02 5.468486957026e-01
3.341000000001e+00 1.003054448316e-01 5.982644388576e-01 -5.155006212056e-02 5.467143767371e-01
3.342000000001e+00 1.002071527676e-01 5.980862258197e-01 -5.150610266613e-02 5.465801231536e-01
3.343000000001e+00 1.001089539087e-01 5.979081176029e-01 -5.146218270281e-02 5.464459349001e-01
3.344000000001e+00 1.000108481726e-01 5.977301141171e-01 -5.141830219265e-02 5.463118119245e-01
3.345000000001e+00 9.991283547698e-02 5.975522152726e-01 -5.137446109774e-02 5.461777541748e-01
3.346000000001e+00 9.981491573960e-02 5.973744209795e-01 -5.133065938021e-02 5.460437615992e-01
3.347000000001e+00 9.971708887826e-02 5.971967311480e-01 -5.128689700223e-02 5.459098341458e-01
3.348000000001e+00 9.961935481083e-02 5.970191456888e-01 -5.124317392601e-02 5.457759717628e-01
3.349000000001e+00 9.952171345525e-02 5.968416645121e-01 -5.119949011379e-02 5.456421743984e-01
3.350000000001e+00 9.942416472951e-02 5.966642875288e-01 -5.115584552786e-02 5.455084420009e-01
3.351000000001e+00 9.932670855166e-02 5.964870146494e-01 -5.111224013055e-02 5.453747745188e-01
3.352000000001e+00 9.922934483982e-02 5.963098457847e-01 -5.106867388423e-02 5.452411719005e-01
3.353000000001e+00 9.913207351215e-02 5.961327808458e-01 -5.102514675130e-02 5.451076340945e-01
3.354000000001e+00 9.903489448690e-02 5.959558197435e-01 -5.098165869421e-02 5.449741610492e-01
3.355000000001e+00 9.893780768236e-02 5.957789623889e-01 -5.093820967545e-02 5.448407527135e-01
3.356000000001e+00 9.884081301689e-02 5.956022086933e-01 -5.089479965753e-02 5.447074090358e-01
3.357000000001e+00 9.874391040890e-02 5.954255585679e-01 -5.085142860302e-02 5.445741299649e-01
3.358000000001e+00 9.864709977686e-02 5.952490119242e-01 -5.080809647453e-02 5.444409154496e-01
3.359000000001e+00 9.855038103933e-02 5.950725686735e-01 -5.076480323469e-02 5.443077654388e-01
3.360000000001e+00 9.845375411489e-02 5.948962287275e-01 -5.072154884619e-02 5.441746798813e-01
3.361000000001e+00 9.835721892220e-02 5.947199919979e-01 -5.067833327174e-02 5.440416587262e-01
3.362000000001e+00 9.826077537998e-02 5.945438583964e-01 -5.063515647411e-02 5.439087019223e-01
3.363000000001e+00 9.816442340701e-02 5.943678278349e-01 -5.059201841609e-02 5.437758094188e-01
3.364000000001e+00 9.806816292213e-02 5.941919002253e-01 -5.054891906052e-02 5.436429811648e-01
3.365000000001e+00 9.797199384423e-02 5.940160754798e-01 -5.050585837027e-02 5.435102171095e-01
3.366000000001e+00 9.787591609229e-02 5.938403535104e-01 -5.046283630826e-02 5.433775172022e-01
3.367000000001e+00 9.777992958531e-02 5.936647342295e-01 -5.041985283745e-02 5.432448813920e-01
3.368000000001e+00 9.768403424238e-02 5.934892175493e-01 -5.037690792082e-02 5.431123096285e-01
3.369000000001e+00 9.758822998263e-02 5.933138033823e-01 -5.033400152141e-02 5.429798018609e-01
3.370000000001e+00 9.749251672528e-02 5.931384916410e-01 -5.029113360228e-02 5.428473580388e-01
3.371000000001e+00 9.739689438958e-02 5.929632822382e-01 -5.024830412655e-02 5.427149781116e-01
